index,cluster,formatname,Year
3590,3,WayneEllington,2018
3591,3,TylerEnnis,2018
3592,3,TyrekeEvans,2018
3593,3,TerranceFerguson,2018
3594,3,YogiFerrell,2018
3595,3,BrynForbes,2018
3596,3,EvanFournier,2018
3597,3,LangstonGalloway,2018
3598,3,PaulGeorge,2018
3599,3,TreveonGraham,2018
3600,3,TimHardaway,2018
3601,3,BuddyHield,2018
3602,3,GeorgeHill,2018
3603,3,JustinHoliday,2018
3604,3,RodneyHood,2018
3605,3,StanleyJohnson,2018
3606,3,TylerJohnson,2018
3607,3,CoryJoseph,2018
3608,3,LukeKennard,2018
3609,3,SeanKilpatrick,2018
3610,3,KyleKorver,2018
3611,3,CourtneyLee,2018
3612,3,DeAndreLiggins,2018
3613,3,ShaunLivingston,2018
3614,3,TimotheLuwawuCabarrot,2018
3615,3,WesleyMatthews,2018
3616,3,LucRichardMbahAMoute,2018
3617,3,CJMcCollum,2018
3618,3,BenMcLemore,2018
3619,3,JodieMeeks,2018
3620,3,KhrisMiddleton,2018
3621,3,CJMiles,2018
3622,3,DariusMiller,2018
3623,3,ETwaunMoore,2018
3624,3,JamalMurray,2018
3625,3,VictorOladipo,2018
3626,3,ChandlerParsons,2018
3627,3,BrandonPaul,2018
3628,3,NormanPowell,2018
3629,3,JoshRichardson,2018
3630,3,TerryRozier,2018
3631,3,TomasSatoransky,2018
3632,3,JonathonSimmons,2018
3633,3,JRSmith,2018
3634,3,TonySnell,2018
3635,3,NikStauskas,2018
3636,3,GarrettTemple,2018
3637,3,KlayThompson,2018
3638,3,DwyaneWade,2018
3639,3,RussellWestbrook,2018
3640,3,AndrewWiggins,2018
3641,3,CJWilliams,2018
3642,3,DelonWright,2018
3643,3,JosephYoung,2018
3644,3,NickYoung,2018
3645,4,ShawnBradley,1997
3646,4,ChrisDudley,1997
3647,4,ErvinJohnson,1997
3648,4,JimMcIlvaine,1997
3649,4,AlonzoMourning,1997
3650,4,DikembeMutombo,1997
3651,4,ShaquilleONeal,1997
3652,4,GregOstertag,1997
3653,4,WillPerdue,1997
3654,4,DennisRodman,1997
3655,4,StojkoVrankovic,1997
3656,4,ShawnBradley,1998
3657,4,DuaneCauswell,1998
3658,4,ChrisDudley,1998
3659,4,ErvinJohnson,1998
3660,4,JimMcIlvaine,1998
3661,4,DikembeMutombo,1998
3662,4,GregOstertag,1998
3663,4,WillPerdue,1998
3664,4,TheoRatliff,1998
3665,4,DennisRodman,1998
3666,4,MichaelStewart,1998
3667,4,ShawnBradley,1999
3668,4,ChrisDudley,1999
3669,4,DannyFortson,1999
3670,4,AdonalFoyle,1999
3671,4,ErvinJohnson,1999
3672,4,AlonzoMourning,1999
3673,4,DikembeMutombo,1999
3674,4,GregOstertag,1999
3675,4,TheoRatliff,1999
3676,4,CharlesShackleford,1999
3677,4,MichaelStewart,1999
3678,4,BenWallace,1999
3679,4,MarcusCamby,2000
3680,4,ShaquilleONeal,2000
3681,4,TheoRatliff,2000
3682,4,BenWallace,2000
3683,4,CalvinBooth,2001
3684,4,ShawnBradley,2001
3685,4,MarcusCamby,2001
3686,4,AdonalFoyle,2001
3687,4,DikembeMutombo,2001
3688,4,JermaineONeal,2001
3689,4,GregOstertag,2001
3690,4,TheoRatliff,2001
3691,4,DonReid,2001
3692,4,BenWallace,2001
3693,4,JahidiWhite,2001
3694,4,AdonalFoyle,2002
3695,4,JeromeJames,2002
3696,4,DikembeMutombo,2002
3697,4,GregOstertag,2002
3698,4,JoelPrzybilla,2002
3699,4,BenWallace,2002
3700,4,JahidiWhite,2002
3701,4,ShawnBradley,2003
3702,4,KelvinCato,2003
3703,4,AdonalFoyle,2003
3704,4,JeromeJames,2003
3705,4,GregOstertag,2003
3706,4,JoelPrzybilla,2003
3707,4,TheoRatliff,2003
3708,4,BenWallace,2003
3709,4,ChrisAndersen,2004
3710,4,MarcusCamby,2004
3711,4,TysonChandler,2004
3712,4,SamuelDalembert,2004
3713,4,ErickDampier,2004
3714,4,TheoRatliff,2004
3715,4,ChrisAndersen,2005
3716,4,MarcusCamby,2005
3717,4,TysonChandler,2005
3718,4,SamuelDalembert,2005
3719,4,ErickDampier,2005
3720,4,TimDuncan,2005
3721,4,DanGadzuric,2005
3722,4,KendrickPerkins,2005
3723,4,JoelPrzybilla,2005
3724,4,ChrisAndersen,2006
3725,4,MarcusCamby,2006
3726,4,TysonChandler,2006
3727,4,SamuelDalembert,2006
3728,4,ErickDampier,2006
3729,4,DeSaganaDiop,2006
3730,4,DarkoMilicic,2006
3731,4,KendrickPerkins,2006
3732,4,JoelPrzybilla,2006
3733,4,AndrisBiedrins,2007
3734,4,AndrewBynum,2007
3735,4,MarcusCamby,2007
3736,4,TysonChandler,2007
3737,4,SamuelDalembert,2007
3738,4,ErickDampier,2007
3739,4,DeSaganaDiop,2007
3740,4,EmekaOkafor,2007
3741,4,JoelPrzybilla,2007
3742,4,EtanThomas,2007
3743,4,AndrisBiedrins,2008
3744,4,AndrewBynum,2008
3745,4,MarcusCamby,2008
3746,4,SamuelDalembert,2008
3747,4,ErickDampier,2008
3748,4,DeSaganaDiop,2008
3749,4,DwightHoward,2008
3750,4,AmirJohnson,2008
3751,4,ChrisKaman,2008
3752,4,JoelPrzybilla,2008
3753,4,SeanWilliams,2008
3754,4,ChrisAndersen,2009
3755,4,JoelAnthony,2009
3756,4,AndrisBiedrins,2009
3757,4,AndrewBogut,2009
3758,4,MarcusCamby,2009
3759,4,SamuelDalembert,2009
3760,4,ErickDampier,2009
3761,4,MarcinGortat,2009
3762,4,DwightHoward,2009
3763,4,AmirJohnson,2009
3764,4,DeAndreJordan,2009
3765,4,GregOden,2009
3766,4,EmekaOkafor,2009
3767,4,KendrickPerkins,2009
3768,4,JoelPrzybilla,2009
3769,4,TheoRatliff,2009
3770,4,LouAmundson,2010
3771,4,ChrisAndersen,2010
3772,4,JoelAnthony,2010
3773,4,AndrisBiedrins,2010
3774,4,AndrewBogut,2010
3775,4,MarcusCamby,2010
3776,4,TysonChandler,2010
3777,4,SamuelDalembert,2010
3778,4,ErickDampier,2010
3779,4,MarcinGortat,2010
3780,4,BrendanHaywood,2010
3781,4,DwightHoward,2010
3782,4,SergeIbaka,2010
3783,4,DeAndreJordan,2010
3784,4,JaValeMcGee,2010
3785,4,NazrMohammed,2010
3786,4,JoakimNoah,2010
3787,4,KendrickPerkins,2010
3788,4,JoelPrzybilla,2010
3789,4,HasheemThabeet,2010
3790,4,ChrisAndersen,2011
3791,4,OmerAsik,2011
3792,4,AndrewBogut,2011
3793,4,AndrewBynum,2011
3794,4,MarcusCamby,2011
3795,4,TysonChandler,2011
3796,4,SamuelDalembert,2011
3797,4,ReggieEvans,2011
3798,4,DwightHoward,2011
3799,4,KrisHumphries,2011
3800,4,SergeIbaka,2011
3801,4,DeAndreJordan,2011
3802,4,JaValeMcGee,2011
3803,4,EmekaOkafor,2011
3804,4,KendrickPerkins,2011
3805,4,JoelPrzybilla,2011
3806,4,ChrisAndersen,2012
3807,4,OmerAsik,2012
3808,4,BismackBiyombo,2012
3809,4,AndrewBynum,2012
3810,4,MarcusCamby,2012
3811,4,SamuelDalembert,2012
3812,4,JordanHill,2012
3813,4,DwightHoward,2012
3814,4,SergeIbaka,2012
3815,4,DeAndreJordan,2012
3816,4,KostaKoufos,2012
3817,4,JaValeMcGee,2012
3818,4,LarrySanders,2012
3819,4,GregStiemsma,2012
3820,4,ColeAldrich,2013
3821,4,OmerAsik,2013
3822,4,AndrisBiedrins,2013
3823,4,BismackBiyombo,2013
3824,4,TysonChandler,2013
3825,4,SamuelDalembert,2013
3826,4,AndreDrummond,2013
3827,4,TimDuncan,2013
3828,4,ReggieEvans,2013
3829,4,FestusEzeli,2013
3830,4,RoyHibbert,2013
3831,4,JordanHill,2013
3832,4,SergeIbaka,2013
3833,4,BernardJames,2013
3834,4,DeAndreJordan,2013
3835,4,KostaKoufos,2013
3836,4,JaValeMcGee,2013
3837,4,TimofeyMozgov,2013
3838,4,JermaineONeal,2013
3839,4,LarrySanders,2013
3840,4,HasheemThabeet,2013
3841,4,ChrisAndersen,2014
3842,4,OmerAsik,2014
3843,4,BismackBiyombo,2014
3844,4,AndrewBogut,2014
3845,4,SamuelDalembert,2014
3846,4,DewayneDedmon,2014
3847,4,AndreDrummond,2014
3848,4,RudyGobert,2014
3849,4,JordanHill,2014
3850,4,DwightHoward,2014
3851,4,DeAndreJordan,2014
3852,4,NazrMohammed,2014
3853,4,KyleOQuinn,2014
3854,4,RonnyTuriaf,2014
3855,4,AlexisAjinca,2015
3856,4,ColeAldrich,2015
3857,4,JoelAnthony,2015
3858,4,OmerAsik,2015
3859,4,BismackBiyombo,2015
3860,4,AndrewBogut,2015
3861,4,TysonChandler,2015
3862,4,SamuelDalembert,2015
3863,4,EdDavis,2015
3864,4,DewayneDedmon,2015
3865,4,AndreDrummond,2015
3866,4,FestusEzeli,2015
3867,4,RudyGobert,2015
3868,4,JohnHenson,2015
3869,4,DeAndreJordan,2015
3870,4,KostaKoufos,2015
3871,4,AlexLen,2015
3872,4,JonasValanciunas,2015
3873,4,HassanWhiteside,2015
3874,4,ColeAldrich,2016
3875,4,BismackBiyombo,2016
3876,4,AndrewBogut,2016
3877,4,DewayneDedmon,2016
3878,4,FestusEzeli,2016
3879,4,RudyGobert,2016
3880,4,JohnHenson,2016
3881,4,DwightHoward,2016
3882,4,DeAndreJordan,2016
3883,4,BobanMarjanovic,2016
3884,4,JaValeMcGee,2016
3885,4,SalahMejri,2016
3886,4,WillieReed,2016
3887,4,JonasValanciunas,2016
3888,4,HassanWhiteside,2016
3889,4,JeffWithey,2016
3890,4,ClintCapela,2017
3891,4,TysonChandler,2017
3892,4,DewayneDedmon,2017
3893,4,AndreDrummond,2017
3894,4,JoelEmbiid,2017
3895,4,RudyGobert,2017
3896,4,DwightHoward,2017
3897,4,DeAndreJordan,2017
3898,4,AlexLen,2017
3899,4,JaValeMcGee,2017
3900,4,SalahMejri,2017
3901,4,KyleOQuinn,2017
3902,4,HassanWhiteside,2017
3903,4,AlanWilliams,2017
3904,4,JeffWithey,2017
3905,4,BismackBiyombo,2018
3906,4,ClintCapela,2018
3907,4,TysonChandler,2018
3908,4,EdDavis,2018
3909,4,CheickDiallo,2018
3910,4,AndreDrummond,2018
3911,4,RudyGobert,2018
3912,4,DwightHoward,2018
3913,4,DeAndreJordan,2018
3914,4,EnesKanter,2018
3915,4,AlexLen,2018
3916,4,JaValeMcGee,2018
3917,4,SalahMejri,2018
3918,4,EricMoreland,2018
3919,4,KyleOQuinn,2018
3920,4,JonasValanciunas,2018
3921,4,HassanWhiteside,2018
3922,5,ShareefAbdurRahim,1997
3923,5,MarkBryant,1997
3924,5,JasonCaffey,1997
3925,5,AntoineCarr,1997
3926,5,CedricCeballos,1997
3927,5,PeteChilcutt,1997
3928,5,MartyConlon,1997
3929,5,TerryCummings,1997
3930,5,GregDreiling,1997
3931,5,AcieEarl,1997
3932,5,HarveyGrant,1997
3933,5,TomGugliotta,1997
3934,5,AlanHenderson,1997
3935,5,CarlHerrera,1997
3936,5,StephenHoward,1997
3937,5,ChristianLaettner,1997
3938,5,AntonioLang,1997
3939,5,KarlMalone,1997
3940,5,DannyManning,1997
3941,5,AnthonyMason,1997
3942,5,XavierMcDaniel,1997
3943,5,LorenMeyer,1997
3944,5,CharlesOakley,1997
3945,5,VitalyPotapenko,1997
3946,5,BryantReeves,1997
3947,5,DonaldRoyal,1997
3948,5,JoeSmith,1997
3949,5,LarryStewart,1997
3950,5,OtisThorpe,1997
3951,5,WaymanTisdale,1997
3952,5,AntoineWalker,1997
3953,5,DominiqueWilkins,1997
3954,5,MontyWilliams,1997
3955,5,CorlissWilliamson,1997
3956,5,DontonioWingfield,1997
3957,5,GeorgeZidek,1997
3958,5,ShareefAbdurRahim,1998
3959,5,ChrisAnstey,1998
3960,5,VinBaker,1998
3961,5,MarkBryant,1998
3962,5,AntoineCarr,1998
3963,5,CedricCeballos,1998
3964,5,PeteChilcutt,1998
3965,5,TerryCummings,1998
3966,5,LaPhonsoEllis,1998
3967,5,DannyFortson,1998
3968,5,GregFoster,1998
3969,5,LawrenceFunderburke,1998
3970,5,KevinGarnett,1998
3971,5,ChrisGatling,1998
3972,5,ArmenGilliam,1998
3973,5,HarveyGrant,1998
3974,5,HoraceGrant,1998
3975,5,ACGreen,1998
3976,5,AlanHenderson,1998
3977,5,MarkHendrickson,1998
3978,5,CarlHerrera,1998
3979,5,RobertHorry,1998
3980,5,AdamKeefe,1998
3981,5,ChristianLaettner,1998
3982,5,LucLongley,1998
3983,5,GeorgeLynch,1998
3984,5,AnthonyMason,1998
3985,5,TracyMcGrady,1998
3986,5,ChrisMills,1998
3987,5,TerryMills,1998
3988,5,ChrisMorris,1998
3989,5,CharlesOakley,1998
3990,5,BillyOwens,1998
3991,5,JRReid,1998
3992,5,DickeySimpkins,1998
3993,5,JoeSmith,1998
3994,5,MauriceTaylor,1998
3995,5,JohnThomas,1998
3996,5,OtisThorpe,1998
3997,5,GaryTrent,1998
3998,5,AntoineWalker,1998
3999,5,JohnWallace,1998
4000,5,RasheedWallace,1998
4001,5,ChrisWebber,1998
4002,5,BillWennington,1998
4003,5,TravisWilliams,1998
4004,5,ChrisAnstey,1999
4005,5,VinBaker,1999
4006,5,ChuckyBrown,1999
4007,5,MarkBryant,1999
4008,5,KornelDavid,1999
4009,5,MichaelDoleac,1999
4010,5,GregFoster,1999
4011,5,ChrisGatling,1999
4012,5,ArmenGilliam,1999
4013,5,HarveyGrant,1999
4014,5,ACGreen,1999
4015,5,TomGugliotta,1999
4016,5,TomHammonds,1999
4017,5,MattHarpring,1999
4018,5,AlanHenderson,1999
4019,5,RobertHorry,1999
4020,5,JuwanHoward,1999
4021,5,AntawnJamison,1999
4022,5,JoeKleine,1999
4023,5,GrantLong,1999
4024,5,KarlMalone,1999
4025,5,DannyManning,1999
4026,5,DonyellMarshall,1999
4027,5,ChrisMorris,1999
4028,5,CharlesOakley,1999
4029,5,JRReid,1999
4030,5,DetlefSchrempf,1999
4031,5,DickeySimpkins,1999
4032,5,DerekStrong,1999
4033,5,MauriceTaylor,1999
4034,5,KurtThomas,1999
4035,5,OtisThorpe,1999
4036,5,GaryTrent,1999
4037,5,RasheedWallace,1999
4038,5,AlHarrington,2000
4039,5,AntawnJamison,2000
4040,5,RashardLewis,2000
4041,5,CoreyMaggette,2000
4042,5,TracyMcGrady,2000
4043,5,LamarOdom,2000
4044,5,ShareefAbdurRahim,2001
4045,5,VinBaker,2001
4046,5,DavidBenoit,2001
4047,5,AustinCroshere,2001
4048,5,MichaelDoleac,2001
4049,5,MarcusFizer,2001
4050,5,ChrisGatling,2001
4051,5,MattGeiger,2001
4052,5,ACGreen,2001
4053,5,TomGugliotta,2001
4054,5,AlanHenderson,2001
4055,5,JuwanHoward,2001
4056,5,LarryJohnson,2001
4057,5,JumaineJones,2001
4058,5,AdamKeefe,2001
4059,5,ChristianLaettner,2001
4060,5,RashardLewis,2001
4061,5,GeorgeLynch,2001
4062,5,CoreyMaggette,2001
4063,5,KarlMalone,2001
4064,5,AnthonyMason,2001
4065,5,HannoMottola,2001
4066,5,EduardoNajera,2001
4067,5,DirkNowitzki,2001
4068,5,CharlesOakley,2001
4069,5,LamarOdom,2001
4070,5,MarkPope,2001
4071,5,EddieRobinson,2001
4072,5,MalikRose,2001
4073,5,JoeSmith,2001
4074,5,MarkStrickland,2001
4075,5,DerekStrong,2001
4076,5,RasheedWallace,2001
4077,5,ChrisWebber,2001
4078,5,MontyWilliams,2001
4079,5,CorlissWilliamson,2001
4080,5,ShareefAbdurRahim,2002
4081,5,JohnAmaechi,2002
4082,5,VinBaker,2002
4083,5,JonathanBender,2002
4084,5,CalBowdler,2002
4085,5,RyanBowen,2002
4086,5,GregBuckner,2002
4087,5,JarronCollins,2002
4088,5,AustinCroshere,2002
4089,5,VladeDivac,2002
4090,5,PredragDrobnjak,2002
4091,5,MarcusFizer,2002
4092,5,HoraceGrant,2002
4093,5,DarvinHam,2002
4094,5,MattHarpring,2002
4095,5,AlHarrington,2002
4096,5,RobertHorry,2002
4097,5,JuwanHoward,2002
4098,5,MarcJackson,2002
4099,5,JumaineJones,2002
4100,5,ShawnKemp,2002
4101,5,AndreiKirilenko,2002
4102,5,ChristianLaettner,2002
4103,5,GeorgeLynch,2002
4104,5,MarkMadsen,2002
4105,5,ShawnMarion,2002
4106,5,DariusMiles,2002
4107,5,BradMiller,2002
4108,5,TerenceMorris,2002
4109,5,HannoMottola,2002
4110,5,TroyMurphy,2002
4111,5,TyroneNesby,2002
4112,5,IraNewble,2002
4113,5,DirkNowitzki,2002
4114,5,BoOutlaw,2002
4115,5,ScottPadgett,2002
4116,5,MarkPope,2002
4117,5,MarkStrickland,2002
4118,5,KennyThomas,2002
4119,5,RasheedWallace,2002
4120,5,ChrisWebber,2002
4121,5,JeromeWilliams,2002
4122,5,WangZhizhi,2002
4123,5,ShareefAbdurRahim,2003
4124,5,MalikAllen,2003
4125,5,MikeBatiste,2003
4126,5,PatBurke,2003
4127,5,JasonCaffey,2003
4128,5,EldenCampbell,2003
4129,5,JasonCollins,2003
4130,5,AustinCroshere,2003
4131,5,VladeDivac,2003
4132,5,MichaelDoleac,2003
4133,5,LaPhonsoEllis,2003
4134,5,GregFoster,2003
4135,5,DrewGooden,2003
4136,5,DarvinHam,2003
4137,5,MattHarpring,2003
4138,5,AlHarrington,2003
4139,5,DonnellHarvey,2003
4140,5,NeneHilario,2003
4141,5,GrantHill,2003
4142,5,MarcJackson,2003
4143,5,AndreiKirilenko,2003
4144,5,ChristianLaettner,2003
4145,5,GeorgeLynch,2003
4146,5,MarkMadsen,2003
4147,5,KenyonMartin,2003
4148,5,AnthonyMason,2003
4149,5,DariusMiles,2003
4150,5,BradMiller,2003
4151,5,EduardoNajera,2003
4152,5,DirkNowitzki,2003
4153,5,ScottPadgett,2003
4154,5,SeanRooks,2003
4155,5,MalikRose,2003
4156,5,BrianScalabrine,2003
4157,5,BobbySimmons,2003
4158,5,MauriceTaylor,2003
4159,5,KurtThomas,2003
4160,5,GeraldWallace,2003
4161,5,RasheedWallace,2003
4162,5,ChrisWebber,2003
4163,5,JeromeWilliams,2003
4164,5,ScottWilliams,2003
4165,5,MattBarnes,2004
4166,5,KwameBrown,2004
4167,5,JasonCollins,2004
4168,5,BorisDiaw,2004
4169,5,MelvinEly,2004
4170,5,DrewGooden,2004
4171,5,NeneHilario,2004
4172,5,JoshHoward,2004
4173,5,JuwanHoward,2004
4174,5,AntawnJamison,2004
4175,5,JaredJeffries,2004
4176,5,ShawnMarion,2004
4177,5,EduardoNajera,2004
4178,5,DirkNowitzki,2004
4179,5,LamarOdom,2004
4180,5,ZazaPachulia,2004
4181,5,BrianScalabrine,2004
4182,5,DariusSongaila,2004
4183,5,MattBonner,2005
4184,5,KwameBrown,2005
4185,5,JoshChildress,2005
4186,5,JasonCollins,2005
4187,5,BrianCook,2005
4188,5,JuwanHoward,2005
4189,5,KrisHumphries,2005
4190,5,ShawnMarion,2005
4191,5,KenyonMartin,2005
4192,5,BradMiller,2005
4193,5,EduardoNajera,2005
4194,5,AndresNocioni,2005
4195,5,DirkNowitzki,2005
4196,5,TravisOutlaw,2005
4197,5,BrianScalabrine,2005
4198,5,DariusSongaila,2005
4199,5,GeraldWallace,2005
4200,5,MalikAllen,2006
4201,5,TrevorAriza,2006
4202,5,MattBarnes,2006
4203,5,ShaneBattier,2006
4204,5,JasonCollins,2006
4205,5,BrianCook,2006
4206,5,LuolDeng,2006
4207,5,RyanGomes,2006
4208,5,DannyGranger,2006
4209,5,JuwanHoward,2006
4210,5,AntawnJamison,2006
4211,5,JaredJeffries,2006
4212,5,LinasKleiza,2006
4213,5,NenadKrstic,2006
4214,5,BradMiller,2006
4215,5,EduardoNajera,2006
4216,5,AndresNocioni,2006
4217,5,DirkNowitzki,2006
4218,5,LamarOdom,2006
4219,5,TravisOutlaw,2006
4220,5,ZazaPachulia,2006
4221,5,JoshPowell,2006
4222,5,ZachRandolph,2006
4223,5,DariusSongaila,2006
4224,5,CharlieVillanueva,2006
4225,5,GeraldWallace,2006
4226,5,HakimWarrick,2006
4227,5,DavidWest,2006
4228,5,MarvinWilliams,2006
4229,5,MalikAllen,2007
4230,5,TrevorAriza,2007
4231,5,AndreaBargnani,2007
4232,5,MattBonner,2007
4233,5,JasonCollins,2007
4234,5,BrianCook,2007
4235,5,EddyCurry,2007
4236,5,LuolDeng,2007
4237,5,ChanningFrye,2007
4238,5,RudyGay,2007
4239,5,MickaelGelabale,2007
4240,5,RyanGomes,2007
4241,5,JoeyGraham,2007
4242,5,JoshHoward,2007
4243,5,JuwanHoward,2007
4244,5,JaredJeffries,2007
4245,5,AndreiKirilenko,2007
4246,5,BradMiller,2007
4247,5,TroyMurphy,2007
4248,5,EduardoNajera,2007
4249,5,AndresNocioni,2007
4250,5,DirkNowitzki,2007
4251,5,LamarOdom,2007
4252,5,MehmetOkur,2007
4253,5,TravisOutlaw,2007
4254,5,ZazaPachulia,2007
4255,5,MickaelPietrus,2007
4256,5,QuentinRichardson,2007
4257,5,DariusSongaila,2007
4258,5,CharlieVillanueva,2007
4259,5,HakimWarrick,2007
4260,5,DavidWest,2007
4261,5,ShawneWilliams,2007
4262,5,DorellWright,2007
4263,5,MalikAllen,2008
4264,5,RenaldoBalkman,2008
4265,5,MattBarnes,2008
4266,5,EarlBarron,2008
4267,5,MattBonner,2008
4268,5,ChrisBosh,2008
4269,5,WilsonChandler,2008
4270,5,JoshChildress,2008
4271,5,JasonCollins,2008
4272,5,EddyCurry,2008
4273,5,JeffGreen,2008
4274,5,AntawnJamison,2008
4275,5,JaredJeffries,2008
4276,5,KenyonMartin,2008
4277,5,TroyMurphy,2008
4278,5,EduardoNajera,2008
4279,5,DirkNowitzki,2008
4280,5,MehmetOkur,2008
4281,5,LuisScola,2008
4282,5,CraigSmith,2008
4283,5,HakimWarrick,2008
4284,5,JulianWright,2008
4285,5,ThaddeusYoung,2008
4286,5,LaMarcusAldridge,2009
4287,5,MalikAllen,2009
4288,5,RyanAnderson,2009
4289,5,AndreaBargnani,2009
4290,5,MichaelBeasley,2009
4291,5,MattBonner,2009
4292,5,JasonCollins,2009
4293,5,GlenDavis,2009
4294,5,MelvinEly,2009
4295,5,ChanningFrye,2009
4296,5,JoeyGraham,2009
4297,5,JuwanHoward,2009
4298,5,DarnellJackson,2009
4299,5,AntawnJamison,2009
4300,5,JaredJeffries,2009
4301,5,YiJianlian,2009
4302,5,ShawnMarion,2009
4303,5,KenyonMartin,2009
4304,5,DominicMcGuire,2009
4305,5,BradMiller,2009
4306,5,MikeMiller,2009
4307,5,JamarioMoon,2009
4308,5,DirkNowitzki,2009
4309,5,MehmetOkur,2009
4310,5,CraigSmith,2009
4311,5,JoshSmith,2009
4312,5,CharlieVillanueva,2009
4313,5,GeraldWallace,2009
4314,5,HakimWarrick,2009
4315,5,DavidWest,2009
4316,5,MarvinWilliams,2009
4317,5,JulianWright,2009
4318,5,LaMarcusAldridge,2010
4319,5,MalikAllen,2010
4320,5,DavidAndersen,2010
4321,5,RyanAnderson,2010
4322,5,AndreaBargnani,2010
4323,5,MattBarnes,2010
4324,5,NicolasBatum,2010
4325,5,MichaelBeasley,2010
4326,5,AndrayBlatche,2010
4327,5,EltonBrand,2010
4328,5,DeMarreCarroll,2010
4329,5,GlenDavis,2010
4330,5,AustinDaye,2010
4331,5,LuolDeng,2010
4332,5,ChanningFrye,2010
4333,5,JoeyGraham,2010
4334,5,StephenGraham,2010
4335,5,TylerHansbrough,2010
4336,5,NeneHilario,2010
4337,5,ErsanIlyasova,2010
4338,5,AntawnJamison,2010
4339,5,JaredJeffries,2010
4340,5,JonasJerebko,2010
4341,5,YiJianlian,2010
4342,5,JamesJohnson,2010
4343,5,CarlLandry,2010
4344,5,ShawnMarion,2010
4345,5,JoshMcRoberts,2010
4346,5,BradMiller,2010
4347,5,JamarioMoon,2010
4348,5,DirkNowitzki,2010
4349,5,JoshPowell,2010
4350,5,CraigSmith,2010
4351,5,JasonSmith,2010
4352,5,AnthonyTolliver,2010
4353,5,CharlieVillanueva,2010
4354,5,GeraldWallace,2010
4355,5,HakimWarrick,2010
4356,5,DavidWest,2010
4357,5,JulianWright,2010
4358,5,LaMarcusAldridge,2011
4359,5,RyanAnderson,2011
4360,5,MattBarnes,2011
4361,5,AndrayBlatche,2011
4362,5,ChrisBosh,2011
4363,5,DerrickBrown,2011
4364,5,WilsonChandler,2011
4365,5,JoshChildress,2011
4366,5,JasonCollins,2011
4367,5,BrianCook,2011
4368,5,DanteCunningham,2011
4369,5,AustinDaye,2011
4370,5,FranciscoElson,2011
4371,5,ChanningFrye,2011
4372,5,JoeyGraham,2011
4373,5,TylerHansbrough,2011
4374,5,LukeHarangody,2011
4375,5,JuwanHoward,2011
4376,5,ErsanIlyasova,2011
4377,5,DarnellJackson,2011
4378,5,JaredJeffries,2011
4379,5,YiJianlian,2011
4380,5,JamesJohnson,2011
4381,5,CarlLandry,2011
4382,5,DavidLee,2011
4383,5,BrookLopez,2011
4384,5,JasonMaxiell,2011
4385,5,MikeMiller,2011
4386,5,PaulMillsap,2011
4387,5,TroyMurphy,2011
4388,5,AndresNocioni,2011
4389,5,DirkNowitzki,2011
4390,5,JoshPowell,2011
4391,5,VladimirRadmanovic,2011
4392,5,CraigSmith,2011
4393,5,AnthonyTolliver,2011
4394,5,GeraldWallace,2011
4395,5,HakimWarrick,2011
4396,5,DavidWest,2011
4397,5,ShawneWilliams,2011
4398,5,ThaddeusYoung,2011
4399,5,LaMarcusAldridge,2012
4400,5,AlFarouqAminu,2012
4401,5,RyanAnderson,2012
4402,5,MattBarnes,2012
4403,5,BrandonBass,2012
4404,5,MichaelBeasley,2012
4405,5,DeJuanBlair,2012
4406,5,ChrisBosh,2012
4407,5,JoshChildress,2012
4408,5,GlenDavis,2012
4409,5,KevinDurant,2012
4410,5,ChanningFrye,2012
4411,5,DrewGooden,2012
4412,5,DonteGreene,2012
4413,5,TobiasHarris,2012
4414,5,ChuckHayes,2012
4415,5,JaredJeffries,2012
4416,5,JonasJerebko,2012
4417,5,IvanJohnson,2012
4418,5,JamesJohnson,2012
4419,5,CarlLandry,2012
4420,5,DavidLee,2012
4421,5,JonLeuer,2012
4422,5,ShawnMarion,2012
4423,5,DominicMcGuire,2012
4424,5,PaulMillsap,2012
4425,5,MarkieffMorris,2012
4426,5,TroyMurphy,2012
4427,5,DirkNowitzki,2012
4428,5,PatrickPatterson,2012
4429,5,JohanPetro,2012
4430,5,SamardoSamuels,2012
4431,5,LuisScola,2012
4432,5,CraigSmith,2012
4433,5,LanceThomas,2012
4434,5,AnthonyTolliver,2012
4435,5,EvanTurner,2012
4436,5,DavidWest,2012
4437,5,DJWhite,2012
4438,5,DerrickWilliams,2012
4439,5,ThaddeusYoung,2012
4440,5,RyanAnderson,2013
4441,5,DarrellArthur,2013
4442,5,OmriCasspi,2013
4443,5,JasonCollins,2013
4444,5,NickCollison,2013
4445,5,DanteCunningham,2013
4446,5,GlenDavis,2013
4447,5,AustinDaye,2013
4448,5,LandryFields,2013
4449,5,DraymondGreen,2013
4450,5,BlakeGriffin,2013
4451,5,JordanHamilton,2013
4452,5,TobiasHarris,2013
4453,5,NeneHilario,2013
4454,5,ErsanIlyasova,2013
4455,5,AntawnJamison,2013
4456,5,IvanJohnson,2013
4457,5,JamesJohnson,2013
4458,5,ShawnMarion,2013
4459,5,JoshMcRoberts,2013
4460,5,PaulMillsap,2013
4461,5,GregMonroe,2013
4462,5,MarkieffMorris,2013
4463,5,DonatasMotiejunas,2013
4464,5,ByronMullens,2013
4465,5,DirkNowitzki,2013
