playername,PPS_Cut_00-02 At Rim,PPS_Cut_03-08 Near Rim,PPS_Cut_09-12 Short Range,PPS_Cut_13-17 Mid Range,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_18-23 Long Jumper,PPS_Drive_24-27 Three,PPS_Drive_28-34 Deep,PPS_Drive_35-46 Near Half,PPS_Drive_47-94 Backcourt,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Dunk_13-17 Mid Range,PPS_Dunk_18-23 Long Jumper,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Pullup_00-02 At Rim,PPS_Pullup_03-08 Near Rim,PPS_Pullup_09-12 Short Range,PPS_Pullup_13-17 Mid Range,PPS_Pullup_18-23 Long Jumper,PPS_Pullup_24-27 Three,PPS_Pullup_28-34 Deep,PPS_Pullup_35-46 Near Half,PPS_Pullup_47-94 Backcourt,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_18-23 Long Jumper,Points_Cut_00-02 At Rim,Points_Cut_03-08 Near Rim,Points_Cut_09-12 Short Range,Points_Cut_13-17 Mid Range,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_18-23 Long Jumper,Points_Drive_24-27 Three,Points_Drive_28-34 Deep,Points_Drive_35-46 Near Half,Points_Drive_47-94 Backcourt,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Dunk_13-17 Mid Range,Points_Dunk_18-23 Long Jumper,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Pullup_00-02 At Rim,Points_Pullup_03-08 Near Rim,Points_Pullup_09-12 Short Range,Points_Pullup_13-17 Mid Range,Points_Pullup_18-23 Long Jumper,Points_Pullup_24-27 Three,Points_Pullup_28-34 Deep,Points_Pullup_35-46 Near Half,Points_Pullup_47-94 Backcourt,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_18-23 Long Jumper
Andrew White III,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.46153846153846156,1.0540540540540542,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,39.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins,1.8461538461538463,0.4,0.0,0.0,1.3064516129032258,0.96875,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,0.0,0.0,0.0,1.0,0.7450980392156863,0.5789473684210527,0.6557377049180327,0.6277372262773723,0.9956896551724139,0.5714285714285714,0.0,0.0,1.178082191780822,0.9090909090909091,0.6666666666666666,0.0,0.0,1.0,1.1475409836065573,0.9743589743589743,0.5964912280701754,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.625,0.7407407407407407,0.75,1.0499999999999998,1.2000000000000002,0.0,0.0,1.5121951219512195,0.0,0.0,0.0,0.0,72.0,2.0,0.0,0.0,162.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,2.0,38.0,22.0,40.0,86.0,231.0,12.0,0.0,0.0,86.0,20.0,2.0,0.0,0.0,2.0,70.0,38.0,34.0,2.0,0.0,0.0,0.0,0.0,6.0,10.0,40.0,66.0,21.0,6.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
Ante Zizic,1.8,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Anthony Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,1.8153846153846154,1.3333333333333333,0.0,0.0,1.1666666666666667,0.7916666666666666,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.875,2.0,0.0,0.0,0.0,1.3333333333333333,0.9615384615384616,1.0,0.8050314465408805,0.576,1.0305343511450382,0.3333333333333333,0.0,0.0,1.2173913043478262,0.9090909090909091,0.0,0.0,0.0,2.0,0.88,1.0,0.72,0.5,0.0,0.0,0.0,2.0,0.0,1.1428571428571428,0.64,0.7692307692307693,2.0,0.0,3.0,0.0,1.5733333333333333,2.0,2.0,0.0,0.0,118.0,16.0,0.0,0.0,98.0,38.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,8.0,50.0,74.0,128.0,72.0,135.0,3.0,0.0,0.0,140.0,40.0,0.0,0.0,0.0,6.0,66.0,56.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,16.0,20.0,6.0,0.0,3.0,0.0,354.0,18.0,2.0,0.0,0.0
Anthony Tolliver,1.6,0.0,0.0,0.0,1.5454545454545454,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8333333333333334,1.2988505747126435,1.4210526315789473,0.0,0.0,1.368421052631579,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,339.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Antonio Blakeney,0.0,0.0,0.0,0.0,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.8888888888888888,0.6428571428571429,0.46153846153846156,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.3333333333333333,1.3636363636363635,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,18.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,16.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Antonius Cleveland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Aron Baynes,1.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.875,1.1044776119402986,0.7307692307692307,0.6666666666666666,0.0,0.0,0.0,0.64,0.3333333333333333,0.0,0.0,0.0,0.7692307692307693,0.7719298245614035,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1566265060240963,0.0,0.0,0.0,0.0,62.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,28.0,74.0,38.0,6.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,10.0,44.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
Arron Afflalo,2.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5116279069767442,1.4166666666666665,3.0,0.0,0.0,1.4285714285714286,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,1.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,22.0,51.0,3.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Rivers,1.4285714285714286,2.0,0.0,0.0,1.1497005988023952,0.7536231884057971,0.8181818181818182,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.6153846153846154,0.5833333333333334,0.5714285714285714,0.711864406779661,1.07380073800738,1.5,0.0,0.0,0.975609756097561,0.25,0.0,0.0,0.0,1.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,1.7777777777777777,1.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,192.0,52.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,14.0,8.0,42.0,291.0,15.0,0.0,0.0,40.0,4.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,48.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
Avery Bradley,1.8823529411764706,0.0,0.0,0.0,1.1,0.9032258064516129,0.5714285714285714,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.8888888888888888,0.8695652173913043,0.7906976744186046,0.591304347826087,0.9736842105263158,1.125,3.0,0.0,1.0476190476190477,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,1.0476190476190477,1.263157894736842,0.0,0.0,0.0,1.5555555555555556,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,44.0,28.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,16.0,20.0,34.0,68.0,111.0,9.0,3.0,0.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,24.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0
Bam Adebayo,1.75,0.6666666666666666,0.0,0.0,1.1428571428571428,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9130434782608696,2.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.8292682926829268,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2989690721649485,1.3333333333333333,0.0,0.0,0.0,42.0,2.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,24.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,8.0,0.0,0.0,0.0
Ben McLemore,1.3,2.0,0.0,0.0,1.1111111111111112,0.8,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8571428571428571,0.5555555555555556,0.704225352112676,1.0373831775700935,0.0,0.0,0.0,1.1111111111111112,0.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,1.1428571428571428,0.42857142857142855,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,30.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,50.0,111.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Ben Simmons,1.9230769230769231,1.2,0.0,0.0,1.4696132596685083,0.9347826086956522,0.42857142857142855,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.4,0.44,0.5490196078431373,0.4878048780487805,0.3333333333333333,0.0,0.0,0.0,0.0,1.2777777777777777,0.8,0.0,0.0,0.0,1.25,0.945054945054945,0.7307692307692307,0.4444444444444444,0.0,0.0,0.0,0.0,2.0,0.8,1.0625,0.96,0.6666666666666666,0.0,0.0,0.0,0.0,1.423728813559322,0.6666666666666666,0.0,0.0,0.0,50.0,6.0,0.0,0.0,266.0,86.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,2.0,22.0,28.0,20.0,2.0,0.0,0.0,0.0,0.0,138.0,28.0,0.0,0.0,0.0,10.0,86.0,38.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,34.0,24.0,4.0,0.0,0.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0
Bismack Biyombo,1.736842105263158,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9148936170212767,0.0,0.0,0.0,0.0,0.0,0.4,0.5217391304347826,0.6666666666666666,0.8,0.0,0.0,0.0,0.0,1.0566037735849056,0.5714285714285714,0.0,0.0,0.0,0.8571428571428571,0.68,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105263157894737,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,4.0,0.0,0.0,0.0,0.0,56.0,16.0,0.0,0.0,0.0,6.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
Blake Griffin,1.76,2.0,0.0,0.0,1.5869565217391304,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,0.0,2.0,0.0,0.0,0.0,0.7222222222222222,0.5555555555555556,0.5714285714285714,0.5882352941176471,1.0348837209302326,0.0,0.0,0.0,1.164835164835165,0.5789473684210527,2.0,0.0,0.0,0.9473684210526315,0.8478260869565217,0.38095238095238093,0.5333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,2.0,0.625,1.0588235294117647,1.2000000000000002,0.0,0.0,0.0,1.135135135135135,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,146.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,26.0,10.0,20.0,50.0,267.0,0.0,0.0,0.0,106.0,22.0,2.0,0.0,0.0,18.0,78.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,18.0,24.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
Boban Marjanovic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6470588235294117,0.0,0.0,0.0,0.0,2.0,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.9090909090909091,0.0,0.0,0.0,0.6666666666666666,0.8205128205128205,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,4.0,32.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
Bobby Brown,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.3333333333333333,0.7777777777777777,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Portis,1.6666666666666667,1.3333333333333333,0.0,0.0,1.2857142857142858,0.72,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.6666666666666666,0.918918918918919,0.9166666666666666,1.0,0.8421052631578947,1.0793650793650793,0.0,0.0,0.0,1.1733333333333333,0.25,0.0,0.0,0.0,1.2,1.1851851851851851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1666666666666667,0.7272727272727273,1.7999999999999998,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,30.0,4.0,0.0,0.0,54.0,18.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,34.0,22.0,50.0,80.0,204.0,0.0,0.0,0.0,88.0,6.0,0.0,0.0,0.0,6.0,64.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,8.0,9.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,0.0
Bogdan Bogdanovic,1.6666666666666667,1.3333333333333333,0.0,0.0,1.3333333333333333,0.76,0.4444444444444444,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8205128205128205,0.6666666666666666,0.897196261682243,1.1772151898734178,0.8571428571428571,0.0,0.0,0.8888888888888888,0.8,2.0,0.0,0.0,2.0,1.3333333333333333,1.0,0.6666666666666666,0.0,1.5,0.0,0.0,0.0,0.0,0.8421052631578947,1.2307692307692308,1.125,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,72.0,38.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,22.0,96.0,279.0,12.0,0.0,0.0,32.0,8.0,2.0,0.0,0.0,4.0,12.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,48.0,36.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Bojan Bogdanovic,1.9166666666666667,1.0,0.0,0.0,1.169811320754717,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.9375,1.0454545454545454,0.8983050847457628,1.1872340425531915,0.6000000000000001,0.0,0.0,1.135135135135135,0.6,0.0,0.0,0.0,2.0,0.8,1.3333333333333333,0.5,0.0,3.0,0.0,0.0,0.0,1.2,1.0,1.1304347826086956,0.75,1.125,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,124.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,10.0,30.0,46.0,106.0,279.0,18.0,0.0,0.0,84.0,6.0,0.0,0.0,0.0,4.0,16.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,12.0,26.0,6.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Bradley Beal,1.5833333333333333,1.0,0.0,0.0,1.3655913978494623,0.8311688311688312,0.7407407407407407,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.9361702127659575,0.9,0.7887323943661971,1.189801699716714,0.5,0.0,0.0,1.1764705882352942,0.7368421052631579,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,0.8,0.8478260869565217,0.9545454545454546,0.9611650485436893,1.2000000000000002,0.0,0.0,1.4444444444444444,2.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,254.0,64.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,10.0,44.0,90.0,112.0,420.0,9.0,0.0,0.0,60.0,14.0,0.0,2.0,0.0,0.0,8.0,18.0,20.0,0.0,0.0,0.0,0.0,2.0,4.0,20.0,78.0,84.0,99.0,6.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0
Brandan Wright,1.5789473684210527,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074074074074074,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
