playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_18-23 Long Jumper,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Layup_24-27 Three,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_24-27 Three,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_18-23 Long Jumper,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Layup_24-27 Three,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_24-27 Three,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three
Mookie Blaylock,1.68,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0909090909090908,0.46153846153846156,0.9345794392523364,0.8084291187739464,1.032258064516129,0.6000000000000001,0.0,0.0,0.9822485207100592,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,126.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,18.0,100.0,422.0,192.0,3.0,0.0,0.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Muggsy Bogues,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,1.0588235294117647,1.092783505154639,1.1728395061728396,0.6428571428571428,0.0,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,18.0,106.0,190.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Driggers,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nate McMillan,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6756756756756757,1.4,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,42.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Nick Anderson,1.6521739130434783,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.7878787878787878,0.5490196078431373,0.7727272727272727,0.7723342939481268,0.8666666666666666,0.0,0.0,0.0,0.704225352112676,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,52.0,28.0,34.0,268.0,78.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Nick Van Exel,1.6,2.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.25,0.8888888888888888,0.5846153846153846,0.7666666666666667,0.8163265306122449,1.125,0.5,0.0,0.0,0.4276729559748428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,168.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,64.0,38.0,92.0,280.0,198.0,3.0,0.0,0.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Olden Polynice,1.5,2.0,0.0,0.0,0.0,1.7826086956521738,0.0,0.0,0.0,0.5925925925925926,0.6578947368421053,0.6547619047619048,0.5882352941176471,0.0,0.0,0.0,0.0,0.9959514170040485,2.0,0.0,0.0,0.0,0.0,1.0,1.13,0.9130434782608695,0.0,0.0,0.6296296296296297,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,48.0,50.0,110.0,10.0,0.0,0.0,0.0,0.0,246.0,2.0,0.0,0.0,0.0,0.0,6.0,226.0,42.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
Othella Harrington,1.8,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.9,1.0,0.8,0.5,0.0,0.0,0.0,0.0,1.1136363636363635,0.0,0.0,0.0,0.0,0.0,2.0,1.2903225806451613,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Otis Thorpe,1.8285714285714285,2.0,0.0,0.0,0.0,1.873015873015873,0.0,0.0,0.0,0.4375,0.46153846153846156,0.7678571428571429,1.0,0.0,0.0,0.0,0.0,0.9420849420849421,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,1.2280701754385965,1.3571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,4.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,28.0,24.0,86.0,14.0,0.0,0.0,0.0,0.0,244.0,2.0,0.0,0.0,0.0,0.0,2.0,70.0,38.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0
P.J. Brown,1.5,0.0,0.0,0.0,0.0,1.9047619047619047,2.0,0.0,0.0,0.6055045871559633,0.6728971962616822,0.848,0.7272727272727273,0.0,0.0,0.0,0.0,0.6906474820143885,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.9166666666666666,0.0,0.0,0.0,1.2380952380952381,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,160.0,2.0,0.0,0.0,66.0,72.0,106.0,8.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
Patrick Ewing,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.084870848708487,0.9133858267716536,0.7,0.6341463414634146,0.0,0.0,0.0,0.0,0.7976539589442815,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.5714285714285714,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,294.0,232.0,182.0,26.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,8.0,44.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Pete Chilcutt,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7586206896551724,0.8787878787878788,0.6666666666666666,0.0,0.0,0.0,1.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,22.0,58.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Pooh Richardson,1.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.8571428571428571,0.6285714285714286,0.7564102564102564,1.2000000000000002,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,44.0,118.0,48.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Popeye Jones,0.5714285714285714,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.6,1.0,0.96875,0.7575757575757576,0.0,0.0,0.0,0.0,1.0635838150289016,2.0,0.0,0.0,0.0,0.0,2.0,1.2,1.2,2.0,0.0,0.8888888888888888,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,18.0,40.0,124.0,50.0,0.0,0.0,0.0,0.0,184.0,2.0,0.0,0.0,0.0,0.0,2.0,18.0,6.0,4.0,0.0,56.0,2.0,0.0,0.0,0.0
Priest Lauderdale,2.0,2.0,0.0,0.0,0.0,1.8095238095238095,0.0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Rafael Addison,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.8235294117647058,1.1176470588235294,1.2000000000000002,0.0,0.0,0.0,0.5161290322580645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,28.0,38.0,6.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Brown,1.8461538461538463,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,0.8125,0.7850467289719626,0.6545454545454545,0.0,0.0,0.0,0.0,0.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,26.0,84.0,36.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Randy Livingston,1.1851851851851851,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6875,0.9411764705882353,0.5714285714285714,0.7272727272727273,1.2857142857142856,0.0,0.0,0.0,0.8266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,16.0,8.0,16.0,9.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Rasheed Wallace,1.4736842105263157,0.0,0.0,0.0,0.0,1.7723577235772359,0.0,0.0,1.6666666666666667,0.9815950920245399,0.9032258064516129,0.9195402298850575,0.8070175438596491,1.6666666666666667,0.0,0.0,0.0,0.9130434782608695,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.4666666666666666,1.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,10.0,160.0,84.0,80.0,46.0,15.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0
Ray Allen,1.5151515151515151,0.0,0.0,0.0,0.0,1.7894736842105263,0.0,0.0,0.4,1.0,0.813953488372093,0.8402366863905325,0.8712871287128713,1.0666666666666667,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,2.0,68.0,70.0,142.0,176.0,144.0,0.0,0.0,3.0,132.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Ray Owes,1.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.625,1.1428571428571428,0.7605633802816901,0.7368421052631579,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,10.0,16.0,54.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Reggie Geary,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7272727272727273,0.75,1.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,18.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Miller,1.7777777777777777,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.6666666666666666,0.7246376811594203,0.7592592592592593,0.9087591240875912,1.2621951219512195,1.6666666666666667,0.0,0.0,0.8794326241134752,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,22.0,50.0,164.0,498.0,207.0,15.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Reggie Slater,2.0,0.0,0.0,0.0,0.0,1.9285714285714286,0.0,0.0,0.0,0.75,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8955223880597015,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Rex Chapman,1.9,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,1.3333333333333333,1.173913043478261,1.1555555555555554,0.9624060150375939,0.7723342939481268,0.8333333333333334,0.0,0.0,0.0,0.8941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,54.0,52.0,128.0,268.0,45.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Richard Manning,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,1.2,1.5,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,22.0,6.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Rick Fox,1.9245283018867925,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.9473684210526315,1.0153846153846153,0.9010989010989011,0.9081632653061225,0.8125,0.0,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,36.0,66.0,82.0,178.0,78.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Rick Mahorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Pierce,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.320754716981132,0.9007633587786259,0.88,1.4,0.0,0.0,0.0,0.6133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,70.0,118.0,110.0,42.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Rik Smits,1.6923076923076923,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.47244094488188976,0.7719298245614035,0.768,0.8421052631578947,1.0,0.0,0.0,0.0,0.7906976744186046,0.0,0.0,0.0,0.0,0.0,2.0,1.5963302752293578,1.2380952380952381,2.0,0.0,1.411764705882353,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,2.0,60.0,88.0,96.0,16.0,3.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,12.0,174.0,26.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0
Robert Horry,1.4736842105263157,0.0,0.0,0.0,0.0,1.9310344827586208,0.0,0.0,0.0,1.0,0.4444444444444444,0.7777777777777778,0.7226890756302521,0.9622641509433962,0.0,0.0,0.0,0.8679245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,14.0,8.0,28.0,86.0,51.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Robert Pack,1.2980132450331126,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.45,0.7301587301587301,0.7862068965517242,0.6153846153846154,0.8372093023255813,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,18.0,46.0,114.0,80.0,36.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Parish,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.967741935483871,1.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Robert Werdann,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Rod Strickland,1.8529411764705883,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.8739495798319328,0.8057553956834532,0.8685714285714285,0.6666666666666666,0.5142857142857142,0.0,0.0,0.0,0.5882352941176471,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,378.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,104.0,112.0,152.0,58.0,18.0,0.0,0.0,0.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Rodney Rogers,1.8558558558558558,0.0,0.0,0.0,0.0,1.7735849056603774,0.0,0.0,0.0,0.8205128205128205,0.4666666666666667,0.5822784810126582,0.8322147651006712,0.6610169491525424,0.0,0.0,0.0,0.7393364928909952,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,96.0,28.0,46.0,124.0,39.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Ron Harper,1.8181818181818181,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9333333333333333,0.7142857142857143,0.84,0.7619047619047619,0.9272727272727272,0.0,0.0,0.0,1.0886075949367089,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,20.0,42.0,112.0,51.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Rony Seikaly,1.75,0.0,0.0,0.0,0.0,1.9101123595505618,0.0,0.0,1.2,0.5954198473282443,0.8,0.5777777777777777,0.3333333333333333,0.0,0.0,0.0,0.0,0.9627507163323782,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,1.2285714285714286,1.0,0.0,0.0,1.1176470588235294,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,6.0,78.0,76.0,26.0,2.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0
Roy Rogers,1.3333333333333333,0.0,0.0,0.0,0.0,1.9148936170212767,0.0,0.0,0.0,0.9885057471264368,0.7792207792207793,0.7804878048780488,1.3333333333333333,0.0,0.0,0.0,0.0,0.946236559139785,0.0,0.0,0.0,0.0,0.0,1.5,1.1555555555555554,0.7619047619047619,0.4,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,86.0,60.0,64.0,4.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,16.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0
Rumeal Robinson,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,1.3333333333333333,0.9523809523809523,0.6176470588235294,0.9375,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,20.0,42.0,15.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Cassell,1.565217391304348,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5373134328358209,0.7948717948717948,0.8461538461538461,0.751219512195122,1.119402985074627,0.0,0.0,0.0,0.8543689320388349,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,62.0,132.0,154.0,75.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Sam Mitchell,1.803921568627451,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.5652173913043478,0.75,0.8466257668711656,0.6440677966101694,0.6000000000000001,0.0,0.0,0.0,0.7401574803149606,0.0,0.0,0.0,0.0,0.0,0.0,1.6296296296296295,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,26.0,30.0,138.0,76.0,3.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0
